,Home Type,Year Built,Address,Bedrooms,Bathrooms,Square Feet,Price
1040,single_family,2006.0,10531 Missoula Way,3.0,2.0,436.0,289900.0
1041,single_family,1940.0,1878 Beech St,3.0,1.0,436.0,210000.0
1042,single_family,1945.0,122 W Moody Ave,4.0,1.0,11326.0,255000.0
1043,land,,2861 Linden Ave,,0.0,1307.0,20000.0
1044,single_family,2022.0,Hopson Hollow Rd,3.0,2.0,9583.0,403200.0
1045,single_family,1995.0,2213 Bernhurst Dr,3.0,3.0,8276.0,289900.0
1046,townhomes,2012.0,5022 White Petal Way,2.0,2.0,436.0,249900.0
1047,single_family,2007.0,10451 Wellington Chase Ln,3.0,3.0,8276.0,579900.0
1048,single_family,1899.0,533 Hiawassee Ave,3.0,2.0,7405.0,339900.0
1049,single_family,2022.0,7829 Beeler Farms Ln,4.0,3.0,8712.0,374900.0
1050,single_family,1966.0,7129 Cheshire Dr,4.0,3.0,29185.0,525000.0
1051,single_family,1967.0,400 Elkmont Rd,4.0,3.0,18731.0,265000.0
1052,single_family,2007.0,606 Calthorpe Ln,4.0,3.0,8712.0,419900.0
1053,single_family,2020.0,6737 Albatross Ln,4.0,3.0,6970.0,429900.0
1054,single_family,1961.0,1804 Woodhaven Dr,4.0,2.0,16553.0,299900.0
1055,single_family,1958.0,4615 Holston Hills Rd,3.0,2.0,18295.0,309000.0
1056,townhomes,2020.0,900 Phillips Ave Apt 102,3.0,3.0,8712.0,625000.0
1057,single_family,2022.0,423 Buckner Ave,3.0,2.0,6970.0,230000.0
1058,single_family,1955.0,809 Wesley Rd,4.0,2.0,20909.0,385000.0
1059,single_family,2022.0,10101 Songbird Ln,4.0,3.0,6970.0,599900.0
1060,single_family,1989.0,5013 Justin Dr,4.0,4.0,25700.0,625000.0
1061,single_family,2022.0,10105 Songbird Ln,4.0,4.0,5227.0,499900.0
1062,single_family,2022.0,10109 Songbird Ln,4.0,4.0,5227.0,559900.0
1063,single_family,2000.0,1500 Willow Field Ln,4.0,4.0,15682.0,620000.0
1064,single_family,1994.0,6227 Babelay Rd,4.0,2.0,43560.0,549000.0
1065,land,,11720 Yarnell Rd,,0.0,47916.0,205000.0
1066,single_family,1966.0,705 Chateaugay Rd,5.0,3.0,20909.0,500000.0
1067,mobile,1987.0,106 W Hendron Chapel Rd,3.0,2.0,43560.0,250000.0
1068,single_family,1967.0,713 Elkmont Rd,3.0,2.0,19166.0,299900.0
1069,single_family,2005.0,3828 Dellwood Dr,4.0,4.0,16117.0,1590000.0
1070,single_family,2016.0,7917 Pelleaux Rd,3.0,3.0,41382.0,534900.0
1071,single_family,1965.0,1205 Glade Hill Dr,5.0,4.0,20038.0,370000.0
1072,condos,2008.0,7219 Alysha Vineyard Way Unit 102,3.0,4.0,,469000.0
1073,single_family,1930.0,2211 Wayland Rd,2.0,1.0,261360.0,215000.0
1074,single_family,2013.0,2223 Mystic Ridge Rd,5.0,5.0,20038.0,1160000.0
1075,single_family,1981.0,5022 Candace Cir,2.0,1.0,436.0,240000.0
1076,single_family,1960.0,1706 Rugby Ave,2.0,2.0,8712.0,299999.0
1077,single_family,1965.0,520 Highland View Dr,3.0,3.0,16117.0,350000.0
1078,mobile,1973.0,3919 Bud McMillan Rd,2.0,2.0,22651.0,69900.0
1079,single_family,1954.0,429 W Ford Valley Rd,3.0,2.0,11761.0,200000.0
1080,single_family,1954.0,5001 Marguerite Rd,3.0,1.0,18295.0,175000.0
1081,single_family,1940.0,2130 N Park Blvd,3.0,2.0,13504.0,275000.0
1082,single_family,1995.0,9615 Mariners Pt,3.0,3.0,11761.0,899900.0
1083,single_family,1972.0,12345 N Fox Den Dr,4.0,3.0,16553.0,597500.0
1084,single_family,1998.0,235 Twinleaf Ln,4.0,3.0,20473.0,499000.0
1085,single_family,2010.0,5702 Collette Rd,3.0,2.0,436.0,250000.0
1086,townhomes,1984.0,810 Highland Dr Unit 703,2.0,2.0,,199900.0
1087,single_family,1978.0,1821 Sedgewick Dr,4.0,3.0,15682.0,365000.0
1088,single_family,2019.0,12649 Hartsfield Ln,3.0,3.0,9583.0,499900.0
1089,single_family,1986.0,6509 Cedar Bend Rd,3.0,3.0,11761.0,260000.0
1090,single_family,2019.0,4810 Birchcrest Ln,4.0,3.0,8712.0,425000.0
1091,single_family,2022.0,7837 Beeler Farms Ln,4.0,3.0,7405.0,412900.0
1092,single_family,1964.0,3730 Henderson Rd,3.0,3.0,79279.0,239900.0
1093,single_family,2022.0,7845 Beeler Farms Ln,4.0,3.0,7405.0,379900.0
1094,single_family,2022.0,7841 Beeler Farms Ln,4.0,3.0,7405.0,399900.0
1095,single_family,1996.0,1012 Edenbridge Way,3.0,3.0,6098.0,314900.0
1096,single_family,2007.0,1520 Madison Oaks Rd,4.0,3.0,58370.0,449000.0
1097,condos,1996.0,729 Harbor Way,3.0,3.0,436.0,359900.0
1098,single_family,2000.0,7424 Kilbridge Dr,3.0,3.0,13068.0,320000.0
1099,single_family,2022.0,6934 Seaver Dr,3.0,2.0,35284.0,324900.0
1100,single_family,2022.0,6938 Seaver Dr,3.0,2.0,10890.0,299900.0
1101,single_family,1991.0,1548 Pheasants Glen Dr,3.0,3.0,7405.0,384900.0
1102,condos,2006.0,3914 Cherokee Woods Way Apt 212,3.0,3.0,436.0,317000.0
1103,single_family,2006.0,8352 Harbor Cove Dr,5.0,3.0,13504.0,500000.0
1104,single_family,2020.0,2308 Waterstone Blvd,3.0,3.0,9148.0,599000.0
1105,single_family,2022.0,7421 Willow Path Ln Lot 55,3.0,2.0,6970.0,354900.0
1106,single_family,2022.0,7417 Willow Path Ln Lot 54,3.0,3.0,4792.0,354900.0
1107,single_family,2022.0,7413 Willow Path Ln Lot 53,3.0,2.0,5663.0,349900.0
1108,multi_family,1945.0,3215 Wilson Ave,,,10500.0,2200000.0
1109,single_family,1996.0,2306 Wadsworth Dr,3.0,2.0,6534.0,240000.0
1110,single_family,1950.0,2931 E Emory Rd,2.0,1.0,27443.0,255000.0
1111,single_family,2022.0,Boston Ivy Ln Lot 27,5.0,5.0,12197.0,914754.0
1112,single_family,1990.0,11308 Clear Point Dr,3.0,3.0,16117.0,329999.0
1113,single_family,1958.0,204 Waconda Dr,3.0,1.0,14375.0,264000.0
1114,single_family,2022.0,8682 Leeanna Brooke Ln,4.0,3.0,5663.0,317295.0
1115,mobile,2003.0,6009 Rudder Rd,3.0,2.0,16988.0,109900.0
1116,multi_family,1960.0,5800 Fountain Rd,,,24500.0,429999.0
1117,single_family,1977.0,1108 Burning Tree Ln,4.0,3.0,17860.0,435000.0
1118,single_family,1968.0,6208 Trailhead Cir,3.0,3.0,21780.0,249000.0
1119,single_family,1930.0,200 E Springdale Ave,2.0,2.0,7405.0,245900.0
1120,single_family,1974.0,1708 Murray Dr,3.0,2.0,43124.0,345000.0
1121,land,,Sevierville Pike,,0.0,9148.0,79995.0
1122,single_family,2002.0,817 Lindenhall Cir,5.0,5.0,20473.0,999900.0
1123,single_family,2022.0,12657 Myrtle Ridge Ln,4.0,4.0,7841.0,550000.0
1124,single_family,1994.0,3908 Gooseneck Dr,3.0,2.0,19602.0,599000.0
1125,single_family,1965.0,6221 Blackhawk Trl,4.0,3.0,26136.0,390000.0
1126,single_family,1993.0,11618 Channing Ln,4.0,4.0,8712.0,639000.0
1127,single_family,1989.0,9904 Crestline Dr,4.0,3.0,13939.0,488000.0
1128,condos,1996.0,2024 Locarno Dr,3.0,2.0,,329126.0
1129,single_family,1998.0,1664 Banyan Way,3.0,2.0,10019.0,299900.0
1130,single_family,1984.0,9156 Colchester Ridge Rd,3.0,3.0,20909.0,279000.0
1131,single_family,1979.0,5617 NW Ridgetop Rd,3.0,2.0,10454.0,301000.0
1132,single_family,1983.0,435 E Springdale Ave,2.0,2.0,7405.0,295000.0
1133,single_family,1960.0,1031 W Park Dr,3.0,3.0,14375.0,325000.0
1134,single_family,1930.0,3120 Woodbine Ave,3.0,1.0,20473.0,344800.0
1135,single_family,1952.0,1019 N Olive St,2.0,1.0,4792.0,174900.0
1136,single_family,1992.0,807 Rangeview Way,2.0,2.0,1307.0,249900.0
1137,land,,Curtis Rd,,0.0,198198.0,109000.0
1138,single_family,1945.0,5014 Hedgewood Dr,4.0,3.0,14810.0,460000.0
1139,single_family,2001.0,7012 Cherry Grove Rd,3.0,2.0,8712.0,368000.0
1140,single_family,1970.0,4718 Ball Camp Pike,2.0,2.0,58370.0,249900.0
1141,condos,1996.0,524 Riverfront Way,2.0,3.0,,499900.0
1142,single_family,1986.0,405 Sugarwood Dr,5.0,4.0,21780.0,699900.0
1143,single_family,2022.0,6400 Sherwood Dr,4.0,6.0,15682.0,2199999.0
1144,single_family,1983.0,7129 Hickory Hills Dr,8.0,6.0,92347.0,1525000.0
1145,single_family,2022.0,705 Deery St,3.0,3.0,5227.0,825000.0
1146,single_family,2002.0,1686 Meadow Chase Ln,4.0,4.0,15246.0,474900.0
1147,single_family,1982.0,9412 Kimborough Dr,3.0,3.0,13939.0,340000.0
1148,single_family,1920.0,1845 Beech St,2.0,2.0,6534.0,294000.0
1149,single_family,2022.0,924 Belle Pond Ave,4.0,3.0,5663.0,530000.0
1150,single_family,2018.0,934 Pryse Farm Blvd,3.0,2.0,4356.0,535000.0
1151,single_family,1979.0,8738 Aragon Ln,3.0,3.0,436.0,275000.0
1152,single_family,1955.0,4300 Thornwood Dr,3.0,1.0,12632.0,
1153,single_family,2020.0,3312 Flagstaff Ln,4.0,3.0,7405.0,499900.0
1154,condos,2014.0,8728 Wickford Way,3.0,2.0,,399900.0
1155,single_family,2022.0,2725 Red Barn Rd,3.0,3.0,8712.0,424900.0
1156,single_family,1958.0,3307 Bluebell Ln,2.0,2.0,43124.0,
1157,single_family,1955.0,321 Sarvis Dr,3.0,2.0,16117.0,269000.0
1158,single_family,1920.0,1532 Jefferson Ave,2.0,1.0,6970.0,429900.0
1159,single_family,1985.0,1204 Halifax Rd,3.0,2.0,13068.0,304900.0
1160,single_family,2020.0,5908 Rain Cloud Rd,3.0,3.0,7841.0,309900.0
1161,townhomes,1989.0,227 Camelot Ct # 2,3.0,3.0,4356.0,350000.0
1162,single_family,1969.0,2100 Red Hill Ct,3.0,3.0,33541.0,375000.0
1163,single_family,1966.0,709 Cessna Rd,4.0,3.0,14810.0,449000.0
1164,single_family,1955.0,7729 Yount Rd,3.0,2.0,47916.0,299900.0
1165,single_family,1991.0,12719 Early Rd,4.0,5.0,221720.0,1200000.0
1166,townhomes,2020.0,601 W Vine Ave,4.0,4.0,1742.0,1700000.0
1167,single_family,1925.0,1737 Earl Ave,2.0,1.0,7405.0,235000.0
1168,condos,1982.0,7504 NW Chatham Cir,2.0,2.0,5663.0,299400.0
1169,single_family,1975.0,620 Augusta National Way,4.0,4.0,23522.0,699900.0
1170,single_family,1940.0,349 Cedar Ave,2.0,1.0,9148.0,120000.0
1171,single_family,1964.0,6618 Pine Grove Rd,3.0,1.0,173369.0,249900.0
1172,condos,1972.0,1211 Highland Ave Apt 304,1.0,1.0,,150000.0
1173,single_family,2002.0,7419 Twin Brooks Blvd,4.0,3.0,19602.0,325000.0
1174,single_family,1899.0,1103 Virginia Ave,5.0,3.0,13068.0,299000.0
1175,single_family,2019.0,12621 Hartsfield Ln,4.0,3.0,6970.0,479900.0
1176,single_family,1973.0,4313 Midview Ln,3.0,3.0,13939.0,389900.0
1177,single_family,1965.0,5804 Tazewell Pike,3.0,3.0,20038.0,395000.0
1178,single_family,1992.0,5401 Fountain Gate Rd,4.0,4.0,18731.0,615000.0
1179,single_family,1990.0,525 Banbury Rd,4.0,4.0,24829.0,525000.0
1180,single_family,2022.0,12632 Izzy Mule Ln,4.0,4.0,7405.0,625000.0
1181,single_family,1970.0,4219 S Wahli Dr,4.0,3.0,436.0,384000.0
1182,single_family,2007.0,9222 Mira Vista Ln,5.0,5.0,12632.0,645000.0
1183,single_family,2022.0,7405 Willow Path Ln Lot 51,3.0,2.0,6970.0,349900.0
1184,single_family,1999.0,545 Drakewood Rd,3.0,2.0,19602.0,269900.0
1185,single_family,1909.0,2423 E Glenwood Ave,3.0,1.0,7841.0,124300.0
1186,condos,2007.0,5231 Harrison Forest Way,2.0,2.0,436.0,255000.0
1187,single_family,1950.0,4205 Barbara Dr,3.0,3.0,29621.0,410000.0
1188,single_family,2022.0,2209 Shylah Mia Ln,3.0,3.0,7405.0,434900.0
1189,mobile,2001.0,2222 Kimberlin Heights Rd,2.0,2.0,294030.0,280000.0
1190,single_family,2015.0,1139 Front Royal Ln,4.0,3.0,7405.0,599900.0
1191,single_family,1955.0,3410 McDonald Rd,4.0,2.0,8712.0,174900.0
1192,single_family,2008.0,8316 Bluestone Ln,4.0,4.0,9583.0,639900.0
1193,single_family,1956.0,2408 Brooks Ave,3.0,3.0,20909.0,282300.0
1194,single_family,1972.0,939 Brantley Dr,4.0,3.0,16553.0,379900.0
1195,single_family,1989.0,816 Lindenhall Cir,4.0,4.0,26572.0,874900.0
1196,single_family,2007.0,1310 Wyoming Ln,4.0,3.0,9583.0,435000.0
1197,single_family,1962.0,1400 Buckeye Rd,3.0,2.0,17424.0,365000.0
1198,single_family,2019.0,2238 Sea Horse Rd,5.0,4.0,7841.0,725000.0
1199,townhomes,1969.0,5709 Lyons View Pike Apt 1316,3.0,2.0,296208.0,249000.0
1200,single_family,2007.0,10107 Autumn Valley Ln,4.0,4.0,5227.0,649900.0
1201,single_family,1997.0,7006 Brickton Way,4.0,3.0,2178.0,550000.0
1202,single_family,1950.0,105 Heather Ln,3.0,1.0,23087.0,229900.0
1203,single_family,1976.0,6405 Shaftsbury Dr,5.0,2.0,10454.0,289900.0
1204,single_family,2002.0,837 Paxton Dr,3.0,3.0,14375.0,415000.0
1205,single_family,1977.0,724 Valley Dale Rd,3.0,3.0,14810.0,400000.0
1206,condos,1977.0,508 Lost Tree Ln,4.0,3.0,8712.0,475000.0
1207,single_family,1984.0,1042 Harrogate Dr,3.0,3.0,436.0,415000.0
1208,single_family,1993.0,7737 Andersonville Pike,3.0,3.0,38333.0,479900.0
1209,single_family,1950.0,5004 Silva Dr,3.0,1.0,25265.0,242900.0
1210,single_family,1975.0,5500 Malmsbury Rd,3.0,2.0,7841.0,234900.0
1211,single_family,1966.0,8218 Strawberry Plains Pike,2.0,1.0,135036.0,145000.0
1212,land,,1700 Fremont Pl,,0.0,12197.0,85000.0
1213,land,,1620 Fremont Pl,,0.0,8712.0,85000.0
1214,single_family,2020.0,2620 Timber Highlands Ln,5.0,3.0,8712.0,699900.0
1215,land,,1706 Fremont Pl,,0.0,11761.0,85000.0
1216,single_family,1998.0,3217 Whispering Oaks Dr,4.0,5.0,19166.0,615000.0
1217,single_family,1982.0,1232 Crest Brook Dr,3.0,2.0,436.0,239000.0
1218,single_family,2022.0,10137 Songbird Ln,4.0,3.0,6970.0,559995.0
1219,single_family,1920.0,1809 N Hills Blvd,2.0,2.0,8276.0,270000.0
1220,single_family,1996.0,9604 Crabapple Ln,4.0,3.0,12197.0,410000.0
1221,multi_family,1920.0,1136 Massachusetts Ave,,,7200.0,140000.0
1222,single_family,2020.0,1445 Dream Catcher Dr,3.0,3.0,7405.0,385000.0
1223,single_family,1903.0,115 E Morelia Ave,3.0,1.0,6970.0,199000.0
1224,multi_family,1945.0,1812 Washington Ave,,,7000.0,395000.0
1225,single_family,1930.0,424 W Hillvale Turn,3.0,3.0,13939.0,799000.0
1226,condos,2021.0,7572 Napa Valley Way,2.0,3.0,,411800.0
1227,single_family,2007.0,409 Anteelah Trl,3.0,3.0,10890.0,799900.0
1228,multi_family,1920.0,1015 Ford Pl,,,7500.0,430000.0
1229,single_family,1978.0,920 Misty Springs Rd,4.0,3.0,18731.0,374900.0
1230,single_family,2017.0,8530 Coral Sand Ln,5.0,3.0,12632.0,490000.0
1231,land,,6620 Kimaron Ln,,0.0,97139.0,219000.0
1232,single_family,1940.0,2700 Delrose Dr,3.0,2.0,65340.0,315000.0
1233,single_family,1958.0,5518 E Emory Rd,4.0,3.0,87556.0,449900.0
1234,condos,2003.0,232 Dalton Place Way,2.0,2.0,436.0,230000.0
1235,single_family,1994.0,1324 E Woodshire Dr,3.0,3.0,20473.0,405900.0
1236,land,,6615 Maynardville Pike,,0.0,27878.0,280000.0
1237,single_family,1945.0,8516 Old Rutledge Pike,2.0,1.0,13068.0,149900.0
1238,single_family,2007.0,9108 Brownlow Newman Ln,6.0,5.0,1031065.0,2400000.0
1239,single_family,1938.0,110 NW Herron Dr,4.0,2.0,10019.0,550000.0
1240,single_family,1978.0,609 Leconte Ln,2.0,1.0,13068.0,174900.0
1241,land,,2016 Gisele Way,,0.0,72310.0,1620000.0
1242,single_family,1965.0,4914 Lonas Dr,3.0,2.0,20473.0,295900.0
1243,single_family,2000.0,444 Drakewood Rd,4.0,4.0,12632.0,375000.0
1244,single_family,2023.0,Hopson Hollow Rd,4.0,3.0,871.0,416655.0
1245,single_family,2009.0,4823 E Emory Rd,3.0,2.0,22216.0,317000.0
1246,single_family,1956.0,8813 Pickens Gap Rd,3.0,1.0,784080.0,499500.0
1247,single_family,1992.0,4744 Brierley Dr,3.0,2.0,7405.0,280000.0
1248,townhomes,2006.0,3940 Cherokee Woods Way Apt 202,3.0,3.0,4356.0,275000.0
1249,single_family,2014.0,12253 Preston Landing Way,4.0,4.0,13068.0,1000000.0
1250,single_family,2018.0,10744 Bald Cypress Ln,5.0,4.0,27878.0,749900.0
1251,condos,2008.0,445 W Blount Ave Apt 208,2.0,2.0,,475000.0
1252,farm,,Koon Ln,,0.0,1433124.0,1220000.0
1253,condos,1977.0,507 Lost Tree Ln,2.0,2.0,517493.0,299900.0
1254,condos,1977.0,7914 Gleason Dr Apt 1026,3.0,3.0,436.0,268900.0
1255,single_family,1971.0,534 E Moody Ave,2.0,2.0,20038.0,225000.0
1256,single_family,1956.0,3108 NW Cherrywood Rd,3.0,1.0,11326.0,230000.0
1257,single_family,1966.0,1508 Parkridge Dr,3.0,3.0,17424.0,269000.0
1258,single_family,2022.0,5847 Rain Cloud Rd,3.0,3.0,9583.0,329900.0
1259,single_family,1989.0,405 Doublehead Ln,4.0,3.0,19602.0,675000.0
1260,single_family,2022.0,Westland Sta Lot 20,4.0,4.0,6970.0,613308.0
1261,single_family,1980.0,126 Arms Rd,4.0,3.0,98010.0,389000.0
1262,land,,2540 Washington Ave,,0.0,6534.0,22999.0
1263,single_family,1950.0,700 Centeroak Dr,3.0,1.0,20473.0,280000.0
1264,single_family,2017.0,611 Witherspoon Ln,6.0,6.0,12197.0,1095000.0
1265,single_family,1974.0,404 Harrow Rd,3.0,2.0,17860.0,375000.0
1266,single_family,2019.0,3021 Spencer Ridge Ln,4.0,3.0,6098.0,480000.0
1267,townhomes,2006.0,3825 Cherokee Woods Way Apt 202,3.0,3.0,,300000.0
1268,single_family,2017.0,2707 Honey Hill Rd,4.0,3.0,6970.0,389900.0
1269,single_family,1993.0,12420 Camdenbridge Dr,6.0,6.0,43996.0,1389000.0
1270,land,,12642 Veritas Way,,0.0,66647.0,748500.0
1271,single_family,1979.0,10105 Oak Creek Ln,3.0,2.0,13504.0,300000.0
1272,single_family,2015.0,12122 Woodhollow Ln,4.0,3.0,7405.0,600000.0
1273,single_family,1940.0,129 Evergreen Dr,3.0,5.0,35719.0,424900.0
1274,single_family,1954.0,925 Cherokee Blvd,3.0,4.0,28750.0,1085000.0
1275,single_family,2021.0,3129 Bakertown Station Way,4.0,3.0,4792.0,500000.0
1276,single_family,1990.0,9237 Hollander Ln,3.0,3.0,23087.0,419000.0
1277,single_family,1954.0,3358 Coffman Dr,3.0,1.0,13068.0,205000.0
1278,single_family,1959.0,7805 Corteland Dr Unit 8,3.0,2.0,27007.0,320000.0
1279,single_family,1962.0,6301 Milroy Ln,3.0,2.0,17860.0,229900.0
1280,single_family,2019.0,9914 Hummingbird Ln,4.0,4.0,11761.0,564900.0
1281,single_family,1992.0,9525 Hyacinth Way,3.0,2.0,5227.0,300000.0
1282,condos,2006.0,3704 Spruce Ridge Way Apt 2012,4.0,4.0,,339000.0
1283,single_family,1998.0,834 Belleaire Ave,2.0,1.0,6098.0,144900.0
1284,single_family,1968.0,2413 Monterey Rd,3.0,2.0,23087.0,374909.0
1285,single_family,2020.0,2709 Palace Green Rd,3.0,3.0,6970.0,384900.0
1286,farm,,6716 Babelay Rd,,0.0,217800.0,149750.0
1287,land,,2545 Shady Meadow Ln,,0.0,17424.0,109900.0
1288,single_family,1954.0,9012 Brock Rd,3.0,2.0,546242.0,275000.0
1289,single_family,1968.0,8805 Neville Ln,3.0,2.0,22216.0,395000.0
1290,single_family,2007.0,7938 Conductor Way,4.0,4.0,436.0,445000.0
1291,single_family,1930.0,1980 Bowling Ave,3.0,2.0,9583.0,239000.0
1292,single_family,1965.0,4812 Millertown Pike,5.0,3.0,29185.0,475000.0
1293,single_family,1990.0,6905 Ellesmere Dr,3.0,3.0,8276.0,309000.0
1294,single_family,2022.0,2213 Shylah Mia Ln,4.0,3.0,7405.0,469900.0
1295,single_family,1974.0,8232 Pickens Gap Rd,4.0,3.0,25265.0,375000.0
1296,land,,2407 SE Center Ave,,0.0,5227.0,23000.0
1297,single_family,1973.0,2728 Mary Emily Ln,3.0,2.0,21780.0,330000.0
1298,single_family,2001.0,2100 Madison Grove Ln,4.0,3.0,13068.0,575000.0
1299,single_family,2016.0,3048 Oakwood Hills Ln,3.0,3.0,9148.0,400000.0
1300,single_family,,3723 Locustwood Way,4.0,3.0,6970.0,349999.0
1301,single_family,1957.0,5405 Montcrest Rd,3.0,2.0,14810.0,250000.0
1302,single_family,2004.0,11329 Lancaster Ridge Dr,4.0,4.0,10890.0,560000.0
1303,land,,9 Lots Weatherstone Subdivision,,0.0,23522.0,805000.0
1304,single_family,1950.0,4600 Fulton Dr,3.0,1.0,22651.0,239900.0
1305,single_family,1974.0,317 Beacontree Ln,5.0,3.0,19602.0,575000.0
1306,single_family,1920.0,118 E Springdale Ave,3.0,2.0,7405.0,327500.0
1307,land,,8218 Timberbrook Ln,,0.0,23522.0,105000.0
1308,single_family,2000.0,5957 Warrenpark Ln,3.0,2.0,1742.0,259000.0
1309,single_family,1937.0,2125 Lyons Bend Rd,5.0,5.0,370260.0,4200000.0
1310,single_family,1996.0,1107 Vale View Rd,4.0,3.0,8712.0,470000.0
1311,single_family,1995.0,926 Galileo Dr,3.0,2.0,7841.0,275000.0
1312,single_family,1985.0,312 Sugarwood Dr,5.0,3.0,19602.0,675700.0
1313,land,,6024 Tennyson Dr,,0.0,10890.0,24989.0
1314,single_family,1970.0,6544 E Garwood Cir,3.0,2.0,13068.0,250000.0
1315,single_family,1955.0,1912 Pleasant View Rd,3.0,1.0,18295.0,265000.0
1316,single_family,2017.0,4506 Mount Mabry Ln,5.0,3.0,20038.0,549000.0
1317,single_family,2007.0,5129 Horsestall Dr,4.0,3.0,10890.0,369000.0
1318,land,,Oaktree Ln,,0.0,50094.0,77000.0
1319,single_family,1958.0,5811 Sanford Rd,3.0,2.0,22216.0,189900.0
1320,single_family,2022.0,7435 Peony Dr,4.0,3.0,7405.0,620000.0
1321,single_family,2022.0,7441 Peony Dr,3.0,3.0,7405.0,540000.0
1322,single_family,1997.0,4823 Garfield Terrace Dr,3.0,2.0,13939.0,334900.0
1323,mobile,2000.0,8108 Hawks Wing Way,4.0,3.0,47480.0,149999.0
1324,single_family,1935.0,2723 Parkview Ave,2.0,2.0,14810.0,199999.0
1325,single_family,1899.0,437 Chickamauga Ave,2.0,1.0,7841.0,215000.0
1326,single_family,1982.0,11120 Crown Point Dr,7.0,6.0,21780.0,1199000.0
1327,single_family,1955.0,3801 Woodlake Dr,5.0,3.0,22651.0,379000.0
1328,single_family,1981.0,8400 Olde Colony Trl Apt 36,3.0,2.0,4356.0,324900.0
1329,single_family,1899.0,4610 Central Avenue Pike,7.0,3.0,39640.0,429900.0
1330,single_family,2006.0,2635 Berringer Station Ln,5.0,3.0,8712.0,693900.0
1331,land,,3117 Stephens Landing Way,,0.0,55757.0,455000.0
1332,single_family,2022.0,3114 Williams Bend Rd,5.0,10.0,243936.0,2750000.0
1333,condos,1984.0,1106 Orleans Dr,3.0,4.0,33099.0,625000.0
1334,multi_family,1940.0,2642 Summit Ave,,,6931.0,165000.0
1335,single_family,1915.0,1540 Jourolman Ave,3.0,1.0,7841.0,110000.0
1336,single_family,1955.0,4512 Glasgow Rd,3.0,2.0,10890.0,225000.0
1337,single_family,2022.0,Justice Valley St Lot 127,4.0,5.0,9583.0,1238937.0
1338,single_family,2022.0,Reverence Run Ln Lot 104,4.0,4.0,12197.0,815079.0
1339,single_family,2022.0,1505 Charlottesville Blvd,5.0,4.0,11761.0,1550000.0
1340,single_family,2017.0,1907 Mahogany Wood Trl,3.0,3.0,6534.0,414000.0
1341,condos,2002.0,3217 Mountain Spring Way Unit 26,3.0,2.0,,289900.0
1342,land,,6557 Oak Ridge Hwy,,0.0,27443.0,85000.0
1343,single_family,1994.0,10322 N River Trl,6.0,6.0,17860.0,1289000.0
1344,single_family,1945.0,428 Oglewood Ave,4.0,3.0,12632.0,255000.0
1345,single_family,2022.0,6223 Aldingham St,4.0,3.0,9148.0,424900.0
1346,single_family,2022.0,7410 Willow Path Ln Lot 9,3.0,2.0,6534.0,339900.0
1347,single_family,2022.0,7426 Willow Path Ln Lot 5,3.0,2.0,6970.0,344900.0
1348,single_family,1991.0,2028 River Sound Dr,4.0,4.0,19166.0,1025000.0
1349,single_family,2022.0,7406 Willow Path Ln Lot 10,3.0,3.0,6534.0,349900.0
1350,single_family,2022.0,5109 Ivy Branch Ln Lot 59,3.0,2.0,5663.0,344900.0
1351,single_family,2022.0,6227 Aldingham St,4.0,3.0,9148.0,424900.0
1352,single_family,2022.0,7849 Beeler Farms Ln,3.0,3.0,7405.0,354900.0
1353,single_family,2022.0,1733 Hickory Reserve Rd,5.0,5.0,9583.0,779900.0
1354,single_family,1965.0,6100 Starhurst Dr,6.0,3.0,16988.0,329900.0
1355,single_family,2013.0,3342 Cedar Branch Rd,4.0,3.0,9583.0,525000.0
1356,single_family,2022.0,1753 Hickory Reserve Rd,5.0,4.0,7405.0,839900.0
1357,single_family,2022.0,1759 Hickory Reserve Rd,5.0,4.0,7405.0,689900.0
1358,single_family,2022.0,9704 Walking Stick Dr,5.0,4.0,7405.0,669900.0
1359,single_family,2015.0,12655 Sailpointe Ln,4.0,4.0,8276.0,669900.0
1360,single_family,1935.0,4405 Strawberry Plains Pike,3.0,1.0,33106.0,289000.0
1361,land,,833 Bayshore Rd,,0.0,21780.0,185000.0
1362,mobile,2000.0,6004 Summer Dr,3.0,2.0,13504.0,182000.0
1363,single_family,1988.0,6108 Janmer Ln,3.0,3.0,16988.0,360000.0
1364,single_family,1935.0,2622 Fenwood Dr,3.0,2.0,20909.0,349000.0
1365,single_family,2022.0,1719 Hickory Reserve Rd,4.0,4.0,10890.0,729900.0
1366,single_family,2017.0,9424 Clingmans Dome Dr,3.0,4.0,1742.0,799000.0
1367,single_family,1930.0,3304 Bellevue St,3.0,3.0,7405.0,399900.0
1368,single_family,2006.0,5838 Wall Flower Ln,3.0,3.0,6534.0,364000.0
1369,single_family,2022.0,9708 Walking Stick Dr,5.0,4.0,7841.0,639900.0
1370,single_family,2022.0,1747 Hickory Reserve Rd,4.0,4.0,7405.0,749900.0
1371,single_family,1993.0,826 Whitesburg Dr,3.0,2.0,436.0,299900.0
1372,single_family,2022.0,7853 Beeler Farms Ln,4.0,3.0,6970.0,374900.0
1373,single_family,1945.0,904 E Columbia Ave,2.0,1.0,7405.0,209900.0
1374,single_family,2005.0,12632 Ridgepath Ln,4.0,4.0,18731.0,950000.0
1375,single_family,1995.0,1644 Wayside Rd,3.0,3.0,11761.0,415000.0
